#i,j,r,g,b
436,565,213,213,213

435,567,213,213,213
437,565,213,213,213

435,567,213,213,213
433,562,213,213,213

435,453,184,184,184
436,454,184,184,184

435,453,184,184,184
434,455,184,184,184

435,453,184,184,184
430,450,184,184,184

435,330,226,226,226
435,329,226,226,226

435,330,226,226,226
434,331,226,226,226

435,330,226,226,226
434,332,226,226,226

435,329,228,228,228
435,330,228,228,228

435,329,228,228,228
434,331,228,228,228

435,329,228,228,228
434,332,228,228,228

435,320,205,205,205
437,316,205,205,205

435,320,205,205,205
436,314,205,205,205

435,320,205,205,205
440,325,205,205,205

435,311,162,162,162
435,310,162,162,162

435,311,162,162,162
436,314,162,162,162

435,311,162,162,162
440,310,162,162,162

435,310,168,168,168
435,311,168,168,168

435,310,168,168,168
436,314,168,168,168

435,310,168,168,168
439,307,168,168,168

435,299,179,179,179
434,296,179,179,179

435,299,179,179,179
434,295,179,179,179

435,299,179,179,179
439,298,179,179,179

435,117,162,162,162
438,119,162,162,162

435,117,162,162,162
436,122,162,162,162

435,117,162,162,162
440,120,162,162,162

436,565,238,238,238
437,565,238,238,238

436,565,238,238,238
435,567,238,238,238

436,565,238,238,238
433,562,238,238,238

436,551,72,72,72
431,556,72,72,72

436,551,72,72,72
429,556,72,72,72

436,551,72,72,72
428,556,72,72,72

436,454,176,176,176
435,453,176,176,176

436,454,176,176,176
434,455,176,176,176

436,454,176,176,176
431,458,176,176,176

436,444,168,168,168
432,443,168,168,168

436,444,168,168,168
434,439,168,168,168

436,444,168,168,168
431,440,168,168,168

436,314,158,158,158
437,316,158,158,158

436,314,158,158,158
435,311,158,158,158

436,314,158,158,158
435,310,158,158,158

436,288,201,201,201
437,289,201,201,201

436,288,201,201,201
433,284,201,201,201

436,288,201,201,201
432,292,201,201,201

436,122,158,158,158
438,119,158,158,158

436,122,158,158,158
440,120,158,158,158

436,122,158,158,158
435,117,158,158,158

436,94,73,73,73
441,89,73,73,73

436,94,73,73,73
433,102,73,73,73

436,94,73,73,73
439,108,73,73,73

437,565,213,213,213
436,565,213,213,213

437,565,213,213,213
435,567,213,213,213

437,565,213,213,213
433,562,213,213,213

437,316,165,165,165
436,314,165,165,165

437,316,165,165,165
435,320,165,165,165

437,316,165,165,165
435,311,165,165,165

437,294,202,202,202
434,295,202,202,202

437,294,202,202,202
434,296,202,202,202

437,294,202,202,202
439,298,202,202,202

437,289,165,165,165
436,288,165,165,165

437,289,165,165,165
437,294,165,165,165

437,289,165,165,165
432,292,165,165,165

438,119,167,167,167
440,120,167,167,167

438,119,167,167,167
435,117,167,167,167

438,119,167,167,167
436,122,167,167,167

439,336,199,199,199
445,336,199,199,199

439,336,199,199,199
434,332,199,199,199

439,336,199,199,199
442,342,199,199,199

439,328,177,177,177
440,325,177,177,177

439,328,177,177,177
435,329,177,177,177

439,328,177,177,177
435,330,177,177,177

439,307,194,194,194
440,310,194,194,194

439,307,194,194,194
435,310,194,194,194

439,307,194,194,194
435,311,194,194,194

439,298,130,130,130
435,299,130,130,130

439,298,130,130,130
437,294,130,130,130

439,298,130,130,130
434,296,130,130,130

439,187,205,205,205
441,185,205,205,205

439,187,205,205,205
442,188,205,205,205

439,187,205,205,205
443,190,205,205,205

439,108,139,139,139
433,102,139,139,139

439,108,139,139,139
430,111,139,139,139

439,108,139,139,139
435,117,139,139,139

440,325,192,192,192
439,328,192,192,192

440,325,192,192,192
443,326,192,192,192

440,325,192,192,192
444,327,192,192,192

440,310,186,186,186
439,307,186,186,186

440,310,186,186,186
435,310,186,186,186

440,310,186,186,186
435,311,186,186,186

440,179,213,213,213
441,185,213,213,213

440,179,213,213,213
434,175,213,213,213

440,179,213,213,213
433,183,213,213,213

440,120,168,168,168
438,119,168,168,168

440,120,168,168,168
436,122,168,168,168

440,120,168,168,168
435,117,168,168,168

441,185,203,203,203
439,187,203,203,203

441,185,203,203,203
442,188,203,203,203

441,185,203,203,203
444,188,203,203,203

441,126,177,177,177
440,120,177,177,177

441,126,177,177,177
436,122,177,177,177

441,126,177,177,177
438,119,177,177,177

441,89,146,146,146
436,94,146,146,146

441,89,146,146,146
433,102,146,146,146

441,89,146,146,146
444,73,146,146,146

442,342,168,168,168
444,341,168,168,168

442,342,168,168,168
445,339,168,168,168

442,342,168,168,168
446,346,168,168,168

442,188,216,216,216
444,188,216,216,216

442,188,216,216,216
443,190,216,216,216

442,188,216,216,216
439,187,216,216,216

443,330,190,190,190
444,329,190,190,190

443,330,190,190,190
444,327,190,190,190

443,330,190,190,190
443,326,190,190,190

443,326,180,180,180
444,327,180,180,180

443,326,180,180,180
440,325,180,180,180

443,326,180,180,180
444,329,180,180,180

443,317,192,192,192
437,316,192,192,192

443,317,192,192,192
436,314,192,192,192

443,317,192,192,192
440,310,192,192,192

443,202,207,207,207
444,201,207,207,207

443,202,207,207,207
444,199,207,207,207

443,202,207,207,207
447,202,207,207,207

443,197,217,217,217
444,199,217,217,217

443,197,217,217,217
444,194,217,217,217

443,197,217,217,217
444,201,217,217,217

443,190,203,203,203
442,188,203,203,203

443,190,203,203,203
444,188,203,203,203

443,190,203,203,203
444,194,203,203,203

444,341,202,202,202
442,342,202,202,202

444,341,202,202,202
445,339,202,202,202

444,341,202,202,202
445,336,202,202,202

444,329,219,219,219
443,330,219,219,219

444,329,219,219,219
444,327,219,219,219

444,329,219,219,219
443,326,219,219,219

444,327,219,219,219
443,326,219,219,219

444,327,219,219,219
444,329,219,219,219

444,327,219,219,219
443,330,219,219,219

444,207,193,193,193
443,202,193,193,193

444,207,193,193,193
445,212,193,193,193

444,207,193,193,193
447,202,193,193,193

444,201,205,205,205
443,202,205,205,205

444,201,205,205,205
444,199,205,205,205

444,201,205,205,205
447,202,205,205,205

444,199,212,212,212
444,201,212,212,212

444,199,212,212,212
443,197,212,212,212

444,199,212,212,212
443,202,212,212,212

444,194,212,212,212
443,197,212,212,212

444,194,212,212,212
443,190,212,212,212

444,194,212,212,212
444,199,212,212,212

444,188,206,206,206
442,188,206,206,206

444,188,206,206,206
443,190,206,206,206

444,188,206,206,206
441,185,206,206,206

444,136,182,182,182
445,138,182,182,182

444,136,182,182,182
447,136,182,182,182

444,136,182,182,182
449,137,182,182,182

444,73,101,101,101
450,71,101,101,101

444,73,101,101,101
453,65,101,101,101

444,73,101,101,101
455,62,101,101,101

445,366,165,165,165
447,366,165,165,165

445,366,165,165,165
447,365,165,165,165

445,366,165,165,165
451,370,165,165,165

445,339,225,225,225
444,341,225,225,225

445,339,225,225,225
445,336,225,225,225

445,339,225,225,225
442,342,225,225,225

445,336,230,230,230
445,339,230,230,230

445,336,230,230,230
444,341,230,230,230

445,336,230,230,230
439,336,230,230,230

445,212,82,82,82
444,207,82,82,82

445,212,82,82,82
450,215,82,82,82

445,212,82,82,82
452,213,82,82,82

445,138,184,184,184
444,136,184,184,184

445,138,184,184,184
447,136,184,184,184

445,138,184,184,184
449,137,184,184,184

446,358,199,199,199
447,357,199,199,199

446,358,199,199,199
447,365,199,199,199

446,358,199,199,199
452,354,199,199,199

446,350,204,204,204
446,346,204,204,204

446,350,204,204,204
452,352,204,204,204

446,350,204,204,204
447,357,204,204,204

446,346,207,207,207
446,350,207,207,207

446,346,207,207,207
444,341,207,207,207

446,346,207,207,207
442,342,207,207,207

447,483,186,186,186
450,487,186,186,186

447,483,186,186,186
452,488,186,186,186

447,483,186,186,186
451,490,186,186,186

447,473,119,119,119
448,473,119,119,119

447,473,119,119,119
448,474,119,119,119

447,473,119,119,119
453,473,119,119,119

447,366,204,204,204
447,365,204,204,204

447,366,204,204,204
445,366,204,204,204

447,366,204,204,204
451,370,204,204,204

447,365,199,199,199
447,366,199,199,199

447,365,199,199,199
445,366,199,199,199

447,365,199,199,199
451,370,199,199,199

447,357,189,189,189
446,358,189,189,189

447,357,189,189,189
452,354,189,189,189

447,357,189,189,189
446,350,189,189,189

447,202,207,207,207
444,201,207,207,207

447,202,207,207,207
443,202,207,207,207

447,202,207,207,207
444,199,207,207,207

447,136,163,163,163
449,137,163,163,163

447,136,163,163,163
445,138,163,163,163

447,136,163,163,163
444,136,163,163,163

448,474,155,155,155
448,473,155,155,155

448,474,155,155,155
447,473,155,155,155

448,474,155,155,155
453,473,155,155,155

448,473,167,167,167
447,473,167,167,167

448,473,167,167,167
448,474,167,167,167

448,473,167,167,167
453,473,167,167,167

448,373,186,186,186
452,374,186,186,186

448,373,186,186,186
451,370,186,186,186

448,373,186,186,186
451,378,186,186,186

448,191,227,227,227
449,192,227,227,227

448,191,227,227,227
449,189,227,227,227

448,191,227,227,227
449,188,227,227,227

448,113,155,155,155
450,112,155,155,155

448,113,155,155,155
449,123,155,155,155

448,113,155,155,155
439,108,155,155,155

449,492,83,83,83
451,490,83,83,83

449,492,83,83,83
452,490,83,83,83

449,492,83,83,83
452,488,83,83,83

449,192,226,226,226
448,191,226,226,226

449,192,226,226,226
449,189,226,226,226

449,192,226,226,226
452,193,226,226,226

449,189,220,220,220
449,188,220,220,220

449,189,220,220,220
448,191,220,220,220

449,189,220,220,220
449,192,220,220,220

449,188,214,214,214
449,189,214,214,214

449,188,214,214,214
448,191,214,214,214

449,188,214,214,214
449,192,214,214,214

449,141,191,191,191
451,142,191,191,191

449,141,191,191,191
452,141,191,191,191

449,141,191,191,191
450,138,191,191,191

449,137,181,181,181
450,138,181,181,181

449,137,181,181,181
447,136,181,181,181

449,137,181,181,181
449,141,181,181,181

449,123,189,189,189
441,126,189,189,189

449,123,189,189,189
457,119,189,189,189

449,123,189,189,189
450,132,189,189,189

450,487,177,177,177
452,488,177,177,177

450,487,177,177,177
451,490,177,177,177

450,487,177,177,177
452,490,177,177,177

450,380,175,175,175
451,378,175,175,175

450,380,175,175,175
453,381,175,175,175

450,380,175,175,175
456,381,175,175,175

450,221,224,224,224
450,220,224,224,224

450,221,224,224,224
451,222,224,224,224

450,221,224,224,224
454,222,224,224,224

450,220,234,234,234
450,221,234,234,234

450,220,234,234,234
451,222,234,234,234

450,220,234,234,234
452,217,234,234,234

450,215,225,225,225
452,216,225,225,225

450,215,225,225,225
452,217,225,225,225

450,215,225,225,225
452,213,225,225,225

450,206,220,220,220
447,202,220,220,220

450,206,220,220,220
444,207,220,220,220

450,206,220,220,220
454,201,220,220,220

450,198,226,226,226
451,198,226,226,226

450,198,226,226,226
451,196,226,226,226

450,198,226,226,226
452,196,226,226,226

450,138,189,189,189
449,137,189,189,189

450,138,189,189,189
449,141,189,189,189

450,138,189,189,189
447,136,189,189,189

450,132,191,191,191
447,136,191,191,191

450,132,191,191,191
449,137,191,191,191

450,132,191,191,191
455,131,191,191,191

450,112,163,163,163
448,113,163,163,163

450,112,163,163,163
457,119,163,163,163

450,112,163,163,163
449,123,163,163,163

450,71,209,209,209
444,73,209,209,209

450,71,209,209,209
453,65,209,209,209

450,71,209,209,209
455,62,209,209,209

451,490,168,168,168
452,490,168,168,168

451,490,168,168,168
452,488,168,168,168

451,490,168,168,168
449,492,168,168,168

451,378,192,192,192
450,380,192,192,192

451,378,192,192,192
453,381,192,192,192

451,378,192,192,192
452,374,192,192,192

451,370,205,205,205
452,374,205,205,205

451,370,205,205,205
448,373,205,205,205

451,370,205,205,205
454,366,205,205,205

451,222,225,225,225
450,221,225,225,225

451,222,225,225,225
450,220,225,225,225

451,222,225,225,225
454,222,225,225,225

451,198,223,223,223
450,198,223,223,223

451,198,223,223,223
451,196,223,223,223

451,198,223,223,223
452,196,223,223,223

451,196,228,228,228
452,196,228,228,228

451,196,228,228,228
451,198,228,228,228

451,196,228,228,228
450,198,228,228,228

451,142,169,169,169
452,141,169,169,169

451,142,169,169,169
449,141,169,169,169

451,142,169,169,169
450,138,169,169,169

452,490,154,154,154
451,490,154,154,154

452,490,154,154,154
452,488,154,154,154

452,490,154,154,154
454,489,154,154,154

452,488,146,146,146
452,490,146,146,146

452,488,146,146,146
450,487,146,146,146

452,488,146,146,146
451,490,146,146,146

452,374,211,211,211
454,375,211,211,211

452,374,211,211,211
448,373,211,211,211

452,374,211,211,211
451,378,211,211,211

452,354,199,199,199
453,353,199,199,199

452,354,199,199,199
452,352,199,199,199

452,354,199,199,199
447,357,199,199,199

452,352,200,200,200
453,353,200,200,200

452,352,200,200,200
452,354,200,200,200

452,352,200,200,200
446,350,200,200,200

452,226,222,222,222
456,226,222,222,222

452,226,222,222,222
451,222,222,222,222

452,226,222,222,222
456,225,222,222,222

452,217,232,232,232
452,216,232,232,232

452,217,232,232,232
450,215,232,232,232

452,217,232,232,232
450,220,232,232,232

452,216,226,226,226
452,217,226,226,226

452,216,226,226,226
450,215,226,226,226

452,216,226,226,226
452,213,226,226,226

452,213,222,222,222
453,213,222,222,222

452,213,222,222,222
454,212,222,222,222

452,213,222,222,222
450,215,222,222,222

452,196,219,219,219
451,196,219,219,219

452,196,219,219,219
451,198,219,219,219

452,196,219,219,219
450,198,219,219,219

452,193,194,194,194
453,193,194,194,194

452,193,194,194,194
452,196,194,194,194

452,193,194,194,194
449,192,194,194,194

452,141,174,174,174
451,142,174,174,174

452,141,174,174,174
449,141,174,174,174

452,141,174,174,174
450,138,174,174,174

453,473,168,168,168
457,474,168,168,168

453,473,168,168,168
457,471,168,168,168

453,473,168,168,168
448,473,168,168,168

453,381,205,205,205
456,381,205,205,205

453,381,205,205,205
450,380,205,205,205

453,381,205,205,205
451,378,205,205,205

453,353,158,158,158
452,354,158,158,158

453,353,158,158,158
452,352,158,158,158

453,353,158,158,158
447,357,158,158,158

453,213,217,217,217
452,213,217,217,217

453,213,217,217,217
454,212,217,217,217

453,213,217,217,217
452,216,217,217,217

453,193,160,160,160
452,193,160,160,160

453,193,160,160,160
452,196,160,160,160

453,193,160,160,160
451,196,160,160,160

453,65,198,198,198
455,62,198,198,198

453,65,198,198,198
458,61,198,198,198

453,65,198,198,198
450,71,198,198,198

454,489,145,145,145
452,490,145,145,145

454,489,145,145,145
452,488,145,145,145

454,489,145,145,145
451,490,145,145,145

454,457,186,186,186
457,459,186,186,186

454,457,186,186,186
458,447,186,186,186

454,457,186,186,186
456,468,186,186,186

454,388,180,180,180
454,386,180,180,180

454,388,180,180,180
453,381,180,180,180

454,388,180,180,180
456,381,180,180,180

454,386,197,197,197
454,388,197,197,197

454,386,197,197,197
453,381,197,197,197

454,386,197,197,197
456,381,197,197,197

454,375,202,202,202
452,374,202,202,202

454,375,202,202,202
451,378,202,202,202

454,375,202,202,202
456,371,202,202,202

454,366,195,195,195
451,370,195,195,195

454,366,195,195,195
456,371,195,195,195

454,366,195,195,195
447,366,195,195,195

454,222,231,231,231
455,222,231,231,231

454,222,231,231,231
451,222,231,231,231

454,222,231,231,231
456,225,231,231,231

454,212,218,218,218
453,213,218,218,218

454,212,218,218,218
452,213,218,218,218

454,212,218,218,218
456,210,218,218,218

454,201,224,224,224
456,201,224,224,224

454,201,224,224,224
451,198,224,224,224

454,201,224,224,224
450,198,224,224,224

454,137,200,200,200
450,138,200,200,200

454,137,200,200,200
452,141,200,200,200

454,137,200,200,200
449,137,200,200,200

455,427,162,162,162
456,424,162,162,162

455,427,162,162,162
457,420,162,162,162

455,427,162,162,162
457,441,162,162,162

455,222,225,225,225
454,222,225,225,225

455,222,225,225,225
456,225,225,225,225

455,222,225,225,225
451,222,225,225,225

455,144,211,211,211
452,141,211,211,211

455,144,211,211,211
451,142,211,211,211

455,144,211,211,211
459,140,211,211,211

455,131,193,193,193
450,132,193,193,193

455,131,193,193,193
459,135,193,193,193

455,131,193,193,193
454,137,193,193,193

455,62,192,192,192
458,61,192,192,192

455,62,192,192,192
453,65,192,192,192

455,62,192,192,192
463,66,192,192,192

456,496,117,117,117
460,500,117,117,117

456,496,117,117,117
461,491,117,117,117

456,496,117,117,117
452,490,117,117,117

456,468,160,160,160
457,471,160,160,160

456,468,160,160,160
461,470,160,160,160

456,468,160,160,160
453,473,160,160,160

456,424,180,180,180
455,427,180,180,180

456,424,180,180,180
457,420,180,180,180

456,424,180,180,180
458,412,180,180,180

456,381,169,169,169
453,381,169,169,169

456,381,169,169,169
454,386,169,169,169

456,381,169,169,169
451,378,169,169,169

456,371,162,162,162
454,375,162,162,162

456,371,162,162,162
452,374,162,162,162

456,371,162,162,162
451,370,162,162,162

456,241,112,112,112
460,238,112,112,112

456,241,112,112,112
461,241,112,112,112

456,241,112,112,112
461,242,112,112,112

456,231,229,229,229
456,229,229,229,229

456,231,229,229,229
458,231,229,229,229

456,231,229,229,229
456,226,229,229,229

456,229,234,234,234
456,231,234,234,234

456,229,234,234,234
458,231,234,234,234

456,229,234,234,234
456,226,234,234,234

456,226,223,223,223
456,225,223,223,223

456,226,223,223,223
456,229,223,223,223

456,226,223,223,223
452,226,223,223,223

456,225,229,229,229
456,226,229,229,229

456,225,229,229,229
455,222,229,229,229

456,225,229,229,229
454,222,229,229,229

456,217,218,218,218
458,219,218,218,218

456,217,218,218,218
457,214,218,218,218

456,217,218,218,218
459,219,218,218,218

456,210,235,235,235
458,209,235,235,235

456,210,235,235,235
454,212,235,235,235

456,210,235,235,235
458,208,235,235,235

456,201,226,226,226
454,201,226,226,226

456,201,226,226,226
456,196,226,226,226

456,201,226,226,226
451,198,226,226,226

456,196,182,182,182
452,196,182,182,182

456,196,182,182,182
453,193,182,182,182

456,196,182,182,182
451,196,182,182,182

457,474,168,168,168
457,471,168,168,168

457,474,168,168,168
