i1,j1,i2,j2,r,g,b
649,345,655,344,88,88,88
649,345,655,353,88,88,88
649,454,650,453,220,220,220
649,454,650,455,220,220,220
649,454,651,454,220,220,220
649,485,648,485,232,232,232
649,485,648,487,232,232,232
649,485,648,481,232,232,232
649,498,647,496,214,214,214
649,498,646,499,214,214,214
649,498,646,500,214,214,214
649,604,651,605,213,213,213
649,604,651,602,213,213,213
649,604,645,605,213,213,213
649,614,647,616,216,216,216
649,614,646,615,216,216,216
649,614,646,611,216,216,216
650,453,649,454,221,221,221
650,453,651,454,221,221,221
650,453,650,455,221,221,221
650,455,649,454,225,225,225
650,455,651,454,225,225,225
650,455,650,453,225,225,225
650,469,651,468,231,231,231
650,469,648,468,231,231,231
650,469,653,469,231,231,231
650,474,646,473,222,222,222
650,474,647,470,222,222,222
650,474,650,469,222,222,222
651,454,650,453,223,223,223
651,454,650,455,223,223,223
651,454,649,454,223,223,223
651,457,650,455,229,229,229
651,457,653,456,229,229,229
651,457,651,454,229,229,229
651,468,650,469,232,232,232
651,468,653,468,232,232,232
651,468,653,469,232,232,232
651,594,653,590,215,215,215
651,594,655,596,215,215,215
651,594,655,590,215,215,215
651,602,649,604,215,215,215
651,602,651,605,215,215,215
651,602,653,605,215,215,215
651,605,653,605,219,219,219
651,605,649,604,219,219,219
651,605,651,602,219,219,219
652,377,655,379,106,106,106
652,377,656,379,106,106,106
652,377,657,378,106,106,106
652,384,653,383,110,110,110
652,384,654,384,110,110,110
652,384,656,387,110,110,110
652,452,650,453,225,225,225
652,452,651,454,225,225,225
652,452,649,454,225,225,225
652,587,653,588,216,216,216
652,587,654,586,216,216,216
652,587,654,589,216,216,216
652,609,655,610,225,225,225
652,609,651,605,225,225,225
652,609,653,605,225,225,225
652,682,648,684,208,208,208
652,682,656,684,208,208,208
652,682,655,677,208,208,208
653,383,652,384,189,189,189
653,383,654,384,189,189,189
653,383,655,379,189,189,189
653,439,655,437,203,203,203
653,439,655,442,203,203,203
653,439,657,436,203,203,203
653,456,651,457,224,224,224
653,456,651,454,224,224,224
653,456,650,455,224,224,224
653,468,653,469,230,230,230
653,468,651,468,230,230,230
653,468,650,469,230,230,230
653,469,653,468,232,232,232
653,469,651,468,232,232,232
653,469,650,469,232,232,232
653,581,656,579,190,190,190
653,581,654,586,190,190,190
653,581,658,578,190,190,190
653,588,652,587,227,227,227
653,588,654,589,227,227,227
653,588,653,590,227,227,227
653,590,654,589,220,220,220
653,590,653,588,220,220,220
653,590,655,590,220,220,220
653,605,651,605,214,214,214
653,605,651,602,214,214,214
653,605,649,604,214,214,214
653,620,646,619,117,117,117
653,620,647,616,117,117,117
653,620,649,614,117,117,117
654,344,655,344,202,202,202
654,344,649,345,202,202,202
654,344,655,353,202,202,202
654,384,653,383,235,235,235
654,384,652,384,235,235,235
654,384,656,387,235,235,235
654,390,656,391,227,227,227
654,390,656,387,227,227,227
654,390,658,394,227,227,227
654,400,659,396,217,217,217
654,400,659,395,217,217,217
654,400,658,394,217,217,217
654,418,655,417,202,202,202
654,418,655,419,202,202,202
654,418,655,415,202,202,202
654,425,656,426,201,201,201
654,425,656,427,201,201,201
654,425,657,427,201,201,201
654,586,652,587,221,221,221
654,586,653,588,221,221,221
654,586,654,589,221,221,221
654,589,653,588,220,220,220
654,589,653,590,220,220,220
654,589,655,590,220,220,220
654,672,654,673,101,101,101
654,672,655,675,101,101,101
654,672,657,674,101,101,101
654,673,654,672,167,167,167
654,673,655,675,167,167,167
654,673,657,674,167,167,167
655,344,654,344,201,201,201
655,344,649,345,201,201,201
655,344,655,353,201,201,201
655,353,655,355,204,204,204
655,353,655,356,204,204,204
655,353,655,344,204,204,204
655,355,655,356,220,220,220
655,355,655,353,220,220,220
655,355,658,363,220,220,220
655,356,655,355,221,221,221
655,356,655,353,221,221,221
655,356,658,363,221,221,221
655,379,656,379,228,228,228
655,379,657,378,228,228,228
655,379,652,377,228,228,228
655,408,658,406,241,241,241
655,408,655,415,241,241,241
655,408,660,414,241,241,241
655,415,655,417,230,230,230
655,415,654,418,230,230,230
655,415,655,419,230,230,230
655,417,654,418,248,248,248
655,417,655,415,248,248,248
655,417,655,419,248,248,248
655,419,654,418,233,233,233
655,419,655,417,233,233,233
655,419,657,419,233,233,233
655,437,657,436,232,232,232
655,437,653,439,232,232,232
655,437,659,435,232,232,232
655,442,653,439,244,244,244
655,442,655,437,244,244,244
655,442,656,447,244,244,244
655,590,654,589,223,223,223
655,590,653,590,223,223,223
655,590,653,588,223,223,223
655,596,658,596,219,219,219
655,596,658,599,219,219,219
655,596,651,594,219,219,219
655,610,652,609,194,194,194
655,610,653,605,194,194,194
655,610,657,604,194,194,194
655,675,655,677,207,207,207
655,675,654,673,207,207,207
655,675,657,674,207,207,207
655,677,655,675,203,203,203
655,677,657,678,203,203,203
655,677,657,674,203,203,203
656,379,655,379,228,228,228
656,379,657,378,228,228,228
656,379,660,380,228,228,228
656,387,654,384,240,240,240
656,387,654,390,240,240,240
656,387,656,391,240,240,240
656,391,654,390,228,228,228
656,391,658,394,228,228,228
656,391,656,387,228,228,228
656,426,656,427,241,241,241
656,426,657,427,241,241,241
656,426,654,425,241,241,241
656,427,656,426,246,246,246
656,427,657,427,246,246,246
656,427,654,425,246,246,246
656,447,657,450,252,252,252
656,447,658,450,252,252,252
656,447,657,451,252,252,252
656,453,657,451,210,210,210
656,453,657,450,210,210,210
656,453,658,450,210,210,210
656,579,658,578,210,210,210
656,579,653,581,210,210,210
656,579,660,582,210,210,210
656,684,652,682,203,203,203
656,684,660,681,203,203,203
656,684,657,678,203,203,203
657,368,657,370,214,214,214
657,368,660,372,214,214,214
657,368,658,363,214,214,214
657,370,657,368,215,215,215
657,370,660,372,215,215,215
657,370,659,374,215,215,215
657,378,656,379,214,214,214
657,378,655,379,214,214,214
657,378,658,375,214,214,214
657,419,655,419,239,239,239
657,419,655,417,239,239,239
657,419,654,418,239,239,239
657,427,656,427,234,234,234
657,427,656,426,234,234,234
657,427,654,425,234,234,234
657,436,655,437,226,226,226
657,436,659,435,226,226,226
657,436,653,439,226,226,226
657,450,657,451,239,239,239
657,450,658,450,239,239,239
657,450,656,447,239,239,239
657,451,657,450,235,235,235
657,451,658,450,235,235,235
657,451,656,453,235,235,235
657,604,658,601,195,195,195
657,604,653,605,195,195,195
657,604,658,599,195,195,195
657,674,655,675,204,204,204
657,674,658,672,204,204,204
657,674,654,673,204,204,204
657,678,655,677,196,196,196
657,678,655,675,196,196,196
657,678,657,674,196,196,196
658,363,657,368,211,211,211
658,363,657,370,211,211,211
658,363,655,356,211,211,211
658,375,659,374,213,213,213
658,375,657,378,213,213,213
658,375,660,372,213,213,213
658,394,659,395,217,217,217
658,394,660,394,217,217,217
658,394,659,396,217,217,217
658,406,655,408,221,221,221
658,406,662,402,221,221,221
658,406,654,400,221,221,221
658,450,657,450,178,178,178
658,450,657,451,178,178,178
658,450,656,447,178,178,178
658,578,656,579,215,215,215
658,578,660,582,215,215,215
658,578,653,581,215,215,215
658,596,655,596,202,202,202
658,596,658,599,202,202,202
658,596,658,601,202,202,202
658,599,658,601,204,204,204
658,599,658,596,204,204,204
658,599,655,596,204,204,204
658,601,658,599,177,177,177
658,601,657,604,177,177,177
658,601,658,596,177,177,177
658,672,657,674,200,200,200
658,672,660,669,200,200,200
658,672,654,672,200,200,200
659,374,658,375,207,207,207
659,374,660,372,207,207,207
659,374,657,370,207,207,207
659,395,659,396,224,224,224
659,395,658,394,224,224,224
659,395,660,394,224,224,224
659,396,659,395,220,220,220
659,396,658,394,220,220,220
659,396,660,394,220,220,220
659,435,657,436,216,216,216
659,435,655,437,216,216,216
659,435,653,439,216,216,216
659,667,660,667,204,204,204
659,667,660,669,204,204,204
659,667,658,672,204,204,204
660,372,659,374,204,204,204
660,372,657,370,204,204,204
660,372,658,375,204,204,204
660,380,657,378,216,216,216
660,380,656,379,216,216,216
660,380,655,379,216,216,216
660,394,659,395,225,225,225
660,394,661,393,225,225,225
660,394,658,394,225,225,225
660,414,660,415,211,211,211
660,414,655,415,211,211,211
660,414,655,417,211,211,211
660,415,660,414,225,225,225
660,415,655,415,225,225,225
660,415,657,419,225,225,225
660,422,657,419,211,211,211
660,422,656,426,211,211,211
660,422,655,419,211,211,211
660,582,662,583,213,213,213
660,582,658,578,213,213,213
660,582,656,579,213,213,213
660,589,655,590,183,183,183
660,589,654,589,183,183,183
660,589,662,583,183,183,183
660,667,659,667,201,201,201
660,667,660,669,201,201,201
660,667,664,665,201,201,201
660,669,660,667,200,200,200
660,669,659,667,200,200,200
660,669,658,672,200,200,200
660,681,664,681,189,189,189
660,681,657,678,189,189,189
660,681,656,684,189,189,189
661,393,660,394,217,217,217
661,393,659,395,217,217,217
661,393,658,394,217,217,217
662,400,662,402,213,213,213
662,400,659,396,213,213,213
662,400,659,395,213,213,213
662,402,662,400,213,213,213
662,402,658,406,213,213,213
662,402,659,396,213,213,213
662,583,660,582,158,158,158
662,583,660,589,158,158,158
662,583,658,578,158,158,158
663,674,665,671,203,203,203
663,674,658,672,203,203,203
663,674,660,669,203,203,203
663,685,664,681,181,181,181
663,685,665,681,181,181,181
663,685,660,681,181,181,181
664,665,665,665,207,207,207
664,665,666,667,207,207,207
664,665,660,667,207,207,207
664,681,665,681,196,196,196
664,681,660,681,196,196,196
664,681,663,685,196,196,196
665,665,664,665,210,210,210
665,665,666,667,210,210,210
665,665,660,667,210,210,210
665,671,663,674,199,199,199
665,671,669,671,199,199,199
665,671,666,667,199,199,199
665,681,664,681,176,176,176
665,681,663,685,176,176,176
665,681,660,681,176,176,176
666,667,665,665,211,211,211
666,667,664,665,211,211,211
666,667,670,667,211,211,211
667,657,669,655,208,208,208
667,657,668,653,208,208,208
667,657,668,651,208,208,208
668,647,670,644,146,146,146
668,647,668,651,146,146,146
668,647,669,651,146,146,146
668,651,669,651,212,212,212
668,651,668,653,212,212,212
668,651,668,647,212,212,212
668,653,668,651,212,212,212
668,653,669,651,212,212,212
668,653,669,655,212,212,212
669,651,668,651,206,206,206
669,651,668,653,206,206,206
669,651,672,652,206,206,206
669,655,668,653,210,210,210
669,655,667,657,210,210,210
669,655,669,651,210,210,210
669,671,671,669,195,195,195
669,671,671,674,195,195,195
669,671,665,671,195,195,195
669,676,671,674,156,156,156
669,676,669,671,156,156,156
669,676,663,674,156,156,156
670,644,672,642,211,211,211
670,644,668,647,211,211,211
670,644,669,651,211,211,211
670,667,671,669,201,201,201
670,667,673,668,201,201,201
670,667,666,667,201,201,201
671,669,670,667,197,197,197
671,669,673,668,197,197,197
671,669,669,671,197,197,197
671,674,669,676,114,114,114
671,674,669,671,114,114,114
671,674,671,669,114,114,114
672,642,670,644,215,215,215
672,642,675,639,215,215,215
672,642,674,637,215,215,215
672,652,674,654,209,209,209
672,652,669,651,209,209,209
672,652,668,651,209,209,209
672,662,674,664,204,204,204
672,662,670,667,204,204,204
672,662,673,668,204,204,204
673,541,674,544,191,191,191
673,541,679,539,191,191,191
673,541,677,536,191,191,191
673,550,673,554,223,223,223
673,550,678,547,223,223,223
673,550,674,544,223,223,223
673,554,673,550,230,230,230
673,554,673,559,230,230,230
673,554,680,554,230,230,230
673,559,676,561,233,233,233
673,559,673,554,233,233,233
673,559,679,561,233,233,233
673,572,674,571,135,135,135
673,572,675,569,135,135,135
673,572,675,579,135,135,135
673,632,674,637,214,214,214
673,632,676,627,214,214,214
673,632,679,629,214,214,214
673,668,671,669,167,167,167
673,668,670,667,167,167,167
673,668,674,664,167,167,167
674,339,679,342,160,160,160
674,339,683,341,160,160,160
674,339,682,344,160,160,160
674,544,673,541,238,238,238
674,544,678,547,238,238,238
674,544,673,550,238,238,238
674,571,673,572,221,221,221
674,571,675,569,221,221,221
674,571,677,565,221,221,221
674,597,677,594,183,183,183
674,597,680,598,183,183,183
674,597,680,599,183,183,183
674,611,676,608,156,156,156
674,611,678,612,156,156,156
674,611,674,617,156,156,156
674,617,674,620,202,202,202
674,617,674,611,202,202,202
674,617,678,612,202,202,202
674,620,674,617,216,216,216
674,620,680,621,216,216,216
674,620,679,625,216,216,216
674,637,675,639,208,208,208
674,637,678,637,208,208,208
674,637,673,632,208,208,208
674,654,672,652,212,212,212
674,654,669,655,212,212,212
674,654,669,651,212,212,212
674,664,672,662,193,193,193
674,664,673,668,193,193,193
674,664,670,667,193,193,193
675,569,674,571,226,226,226
675,569,673,572,226,226,226
675,569,677,565,226,226,226
675,579,676,584,214,214,214
675,579,681,582,214,214,214
675,579,676,586,214,214,214
675,639,674,637,199,199,199
675,639,678,637,199,199,199
675,639,672,642,199,199,199
676,561,679,561,225,225,225
676,561,677,564,225,225,225
676,561,673,559,225,225,225
676,584,676,586,217,217,217
676,584,675,579,217,217,217
676,584,681,582,217,217,217
676,586,676,584,219,219,219
676,586,680,588,219,219,219
676,586,682,585,219,219,219
676,608,674,611,218,218,218
676,608,678,612,218,218,218
676,608,682,609,218,218,218
676,627,678,626,212,212,212
676,627,679,625,212,212,212
676,627,679,629,212,212,212
677,509,678,507,191,191,191
677,509,677,514,191,191,191
677,509,680,514,191,191,191
677,514,680,514,226,226,226
677,514,678,517,226,226,226
677,514,680,517,226,226,226
677,523,680,518,239,239,239
677,523,678,517,239,239,239
677,523,680,517,239,239,239
677,533,678,534,226,226,226
677,533,678,535,226,226,226
677,533,677,536,226,226,226
677,536,678,536,229,229,229
677,536,678,535,229,229,229
677,536,678,534,229,229,229
677,564,677,565,228,228,228
677,564,676,561,228,228,228
677,564,679,561,228,228,228
677,565,677,564,229,229,229
677,565,676,561,229,229,229
677,565,675,569,229,229,229
677,594,680,592,220,220,220
677,594,674,597,220,220,220
677,594,681,596,220,220,220
678,507,677,509,217,217,217
678,507,677,514,217,217,217
678,507,683,502,217,217,217
678,517,680,517,232,232,232
678,517,680,518,232,232,232
678,517,677,514,232,232,232
678,534,678,535,236,236,236
678,534,677,533,236,236,236
678,534,678,536,236,236,236
678,535,678,534,224,224,224
678,535,678,536,224,224,224
678,535,677,536,224,224,224
678,536,677,536,232,232,232
678,536,678,535,232,232,232
678,536,678,534,232,232,232
678,547,680,551,226,226,226
678,547,674,544,226,226,226
678,547,683,548,226,226,226
678,612,674,611,222,222,222
678,612,676,608,222,222,222
678,612,682,609,222,222,222
678,626,679,625,217,217,217
678,626,676,627,217,217,217
678,626,679,629,217,217,217
678,637,675,639,215,215,215
678,637,674,637,215,215,215
678,637,682,640,215,215,215
679,342,682,344,202,202,202
679,342,683,342,202,202,202
679,342,683,341,202,202,202
679,539,678,536,230,230,230
679,539,677,536,230,230,230
679,539,678,535,230,230,230
679,561,680,559,231,231,231
679,561,676,561,231,231,231
679,561,677,564,231,231,231
679,625,678,626,214,214,214
679,625,676,627,214,214,214
679,625,679,629,214,214,214
679,629,680,631,214,214,214
679,629,678,626,214,214,214
679,629,676,627,214,214,214
679,646,682,649,201,201,201
679,646,682,640,201,201,201
679,646,672,642,201,201,201
680,496,684,498,235,235,235
680,496,683,502,235,235,235
680,496,687,494,235,235,235
680,514,677,514,229,229,229
680,514,680,517,229,229,229
680,514,678,517,229,229,229
680,517,680,518,232,232,232
680,517,678,517,232,232,232
680,517,680,514,232,232,232
680,518,680,517,231,231,231
680,518,678,517,231,231,231
680,518,680,514,231,231,231
680,551,680,554,227,227,227
680,551,683,549,227,227,227
680,551,683,548,227,227,227
680,554,680,551,231,231,231
680,554,682,557,231,231,231
680,554,680,559,231,231,231
680,559,679,561,231,231,231
680,559,682,557,231,231,231
680,559,683,561,231,231,231
680,574,681,575,225,225,225
680,574,683,572,225,225,225
680,574,685,572,225,225,225
680,588,682,587,220,220,220
680,588,682,585,220,220,220
680,588,680,592,220,220,220
680,592,677,594,218,218,218
680,592,680,588,218,218,218
680,592,681,596,218,218,218
680,598,680,599,224,224,224
680,598,681,599,224,224,224
680,598,681,596,224,224,224
680,599,680,598,217,217,217
680,599,681,599,217,217,217
680,599,681,601,217,217,217
680,603,682,603,218,218,218
680,603,681,601,218,218,218
680,603,680,599,218,218,218
680,621,679,625,211,211,211
680,621,685,620,211,211,211
680,621,678,626,211,211,211
680,631,679,629,226,226,226
680,631,682,632,226,226,226
680,631,678,626,226,226,226
681,575,680,574,218,218,218
681,575,683,572,218,218,218
681,575,685,572,218,218,218
681,582,682,585,219,219,219
681,582,682,587,219,219,219
681,582,676,584,219,219,219
681,596,680,598,222,222,222
681,596,681,599,222,222,222
681,596,680,599,222,222,222
681,599,680,599,215,215,215
681,599,680,598,215,215,215
681,599,681,601,215,215,215
681,601,681,599,222,222,222
681,601,680,599,222,222,222
681,601,680,603,222,222,222
682,344,683,342,200,200,200
682,344,684,343,200,200,200
682,344,684,345,200,200,200
682,532,685,532,232,232,232
682,532,684,535,232,232,232
682,532,685,530,232,232,232
682,557,680,559,228,228,228
682,557,685,558,228,228,228
682,557,680,554,228,228,228
682,563,683,561,226,226,226
682,563,679,561,226,226,226
682,563,680,559,226,226,226
682,585,682,587,221,221,221
682,585,681,582,221,221,221
682,585,680,588,221,221,221
682,587,682,585,222,222,222
